Timestamp,Event Type,Assigned Spot
2025-08-19 10:51:45,ARRIVAL,1:16
2025-08-19 10:51:46,EXIT,1:16
2025-08-19 10:51:47,ARRIVAL,2:16
2025-08-19 10:51:48,ARRIVAL,1:8
2025-08-19 10:51:49,ARRIVAL,1:6
2025-08-19 10:51:50,EXIT,1:6

--- Rapport Final ---
Durée de la simulation,10 minutes
Consommation d'énergie totale des LED,26.14 Wh
Nombre d'attributions échouées,0
