Timestamp,Event Type,Assigned Spot
2025-08-19 10:39:23,EXIT,2:17
2025-08-19 10:39:24,EXIT,2:16
2025-08-19 10:39:25,EXIT,2:5
2025-08-19 10:39:26,ARRIVAL,2:38
2025-08-19 10:39:27,EXIT,3:39
2025-08-19 10:39:28,EXIT,1:1
2025-08-19 10:39:29,EXIT,1:13
2025-08-19 10:39:30,EXIT,2:37

--- Rapport Final ---
Durée de la simulation,10 minutes
Consommation d'énergie totale des LED,12.30 Wh
Nombre d'attributions échouées,0
