Timestamp,Event Type,Assigned Spot
2025-08-21 12:32:33,ARRIVAL,1:41
2025-08-21 12:32:34,ARRIVAL,1:44
2025-08-21 12:32:35,EXIT,1:41
2025-08-21 12:32:36,ARRIVAL,1:18
2025-08-21 12:32:37,ARRIVAL,1:26
2025-08-21 12:32:38,EXIT,1:18

--- Rapport Final ---
Durée de la simulation,10 minutes
Consommation d'énergie totale des LED,25.69 Wh
Nombre d'attributions échouées,0
